price,min_to_metro,region_of_moscow,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms,link,floor_needs_review,price_per_m2
34937106.0,25.0,ЮАО,71.19,34.4,4,9,2023,True,False,3.0,2,https://www.cian.ru/sale/flat/297102396/,False,490758.61778339656
16459884.0,10.0,ЗАО,55.8,,25,25,2021,True,False,2.63,2,https://www.cian.ru/sale/flat/299449801/,False,294980.0
17844459.0,17.0,ЮВАО,53.7,26.8,13,29,2024,True,True,2.87,2,https://www.cian.ru/sale/flat/300575206/,False,332299.0502793296
14976000.0,6.0,СЗАО,37.79,,11,18,2022,True,True,,2,https://www.cian.ru/sale/flat/292547823/,False,396295.3162212226
29142119.0,5.0,СЗАО,66.4,25.8,2,20,2023,True,False,2.85,2,https://www.cian.ru/sale/flat/287511286/,False,438887.33433734934
17750000.0,9.0,ВАО,49.0,20.8,23,33,2023,True,False,,2,https://www.cian.ru/sale/flat/297497038/,False,362244.89795918367
180468421.0,6.0,ЦАО,201.7,,3,5,2019,True,False,5.5,2,https://www.cian.ru/sale/flat/274788002/,False,894736.8418443233
25380160.0,21.0,ЮЗАО,41.6,,23,42,2023,True,False,3.0,2,https://www.cian.ru/sale/flat/300712642/,False,610100.0
117089718.0,11.0,ЦАО,123.5,,2,7,2022,True,True,3.4,2,https://www.cian.ru/sale/flat/288177343/,False,948094.8825910931
20000000.0,14.0,ЮЗАО,61.0,34.8,4,13,2023,True,False,,2,https://www.cian.ru/sale/flat/300006140/,False,327868.8524590164
62589000.0,2.0,САО,67.3,,3,15,2023,True,True,,2,https://www.cian.ru/sale/flat/300397913/,False,930000.0
48000000.0,17.0,ЗАО,64.4,19.3,10,34,2024,True,True,,2,https://www.cian.ru/sale/flat/299405481/,False,745341.6149068322
31000000.0,8.0,СЗАО,58.3,,4,12,2023,True,False,,2,https://www.cian.ru/sale/flat/297999260/,False,531732.4185248713
