price,min_to_metro,region_of_moscow,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms,link
103501420.0,4.0,CAR,111.3,69.2,4.0,10.0,2008.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/211521310/
135000000.0,3.0,CAR,135.0,80.0,4.0,12.0,2005.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/294593364/
75000000.0,10.0,NAR,116.0,90.0,18.0,57.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/297857392/
84000000.0,3.0,CAR,120.0,,38.0,78.0,2019.0,0.0,1.0,3.9,3.0,https://www.cian.ru/sale/flat/296587634/
39988700.0,5.0,WAR,68.0,41.0,1.0,14.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300771490/
85000000.0,3.0,WAR,108.1,73.0,7.0,14.0,1955.0,0.0,0.0,3.2,3.0,https://www.cian.ru/sale/flat/290380799/
31600000.0,7.0,CAR,70.0,,8.0,9.0,2020.0,0.0,1.0,3.5,3.0,https://www.cian.ru/sale/flat/296712767/
442233340.0,10.0,CAR,156.0,110.0,2.0,6.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/288318449/
44000000.0,7.0,WAR,75.0,,10.0,26.0,2021.0,0.0,0.0,3.2,3.0,https://www.cian.ru/sale/flat/292246278/
376368800.0,11.0,CAR,160.0,,3.0,7.0,2017.0,0.0,0.0,3.4,3.0,https://www.cian.ru/sale/flat/294196446/
182000000.0,11.0,CAR,184.6,,2.0,8.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300509109/
49900000.0,8.0,NAR,65.0,,8.0,24.0,2022.0,0.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/299169888/
95700000.0,13.0,CAR,87.0,62.0,2.0,7.0,2021.0,0.0,1.0,,3.0,https://www.cian.ru/sale/flat/294741490/
301095040.0,2.0,CAR,160.8,43.0,7.0,9.0,2023.0,0.0,1.0,,3.0,https://www.cian.ru/sale/flat/297872122/
130707000.0,9.0,CAR,94.0,75.0,12.0,14.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/296777810/
36988700.0,5.0,WAR,70.0,50.0,3.0,14.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300396676/
33500000.0,13.0,WAR,70.0,42.0,12.0,22.0,2018.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/300329022/
84770000.0,12.0,CAR,121.1,,4.0,15.0,2000.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/296514916/
115000000.0,2.0,CAR,126.0,40.0,73.0,79.0,,0.0,1.0,3.9,3.0,https://www.cian.ru/sale/flat/294002765/
357500000.0,5.0,CAR,116.8,,5.0,7.0,2016.0,0.0,0.0,3.85,3.0,https://www.cian.ru/sale/flat/272629978/
300000000.0,11.0,CAR,151.3,,2.0,7.0,2018.0,0.0,0.0,3.2,3.0,https://www.cian.ru/sale/flat/292408704/
13200000.0,16.0,NEAR,53.0,35.3,1.0,9.0,1974.0,0.0,0.0,2.6,3.0,https://www.cian.ru/sale/flat/295331890/
44500000.0,7.0,SWAR,81.0,56.0,20.0,40.0,2012.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/299078813/
34000000.0,12.0,EAR,107.3,60.1,18.0,29.0,,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/300103086/
63800000.0,11.0,CAR,127.6,,22.0,29.0,2021.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/292721084/
78700000.0,4.0,NAR,84.5,35.0,16.0,17.0,2023.0,0.0,1.0,3.2,3.0,https://www.cian.ru/sale/flat/300587718/
95000000.0,10.0,CAR,160.0,,3.0,7.0,1914.0,0.0,1.0,,3.0,https://www.cian.ru/sale/flat/300887660/
55000000.0,7.0,SWAR,114.0,69.0,4.0,22.0,2004.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/299316746/
115000000.0,7.0,CAR,96.0,67.2,9.0,20.0,,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/300556446/
22500000.0,,NWAR,76.7,43.7,10.0,22.0,,0.0,0.0,2.5,3.0,https://www.cian.ru/sale/flat/299253715/
78000000.0,4.0,SAR,85.2,41.6,9.0,18.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/292980150/
85000000.0,11.0,CAR,112.5,,3.0,7.0,2013.0,0.0,1.0,3.5,3.0,https://www.cian.ru/sale/flat/247716276/
89999999.0,8.0,WAR,96.0,76.0,8.0,9.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/297954913/
91000000.0,9.0,CAR,87.6,58.0,7.0,21.0,2023.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/296785937/
67990000.0,10.0,NAR,115.0,,3.0,57.0,2006.0,0.0,0.0,3.15,3.0,https://www.cian.ru/sale/flat/295950251/
50600000.0,10.0,WAR,103.0,,3.0,25.0,2005.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/296703405/
49500000.0,18.0,WAR,103.1,,12.0,28.0,2011.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/299059095/
105000000.0,2.0,CAR,202.0,,37.0,75.0,2010.0,0.0,1.0,3.0,3.0,https://www.cian.ru/sale/flat/294369416/
53000000.0,13.0,NAR,94.0,60.0,14.0,20.0,,0.0,1.0,2.9,3.0,https://www.cian.ru/sale/flat/272037601/
194800000.0,8.0,WAR,160.8,80.0,47.0,54.0,2012.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/297615874/
66000000.0,5.0,WAR,161.6,,5.0,25.0,2014.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/289978007/
112000000.0,9.0,CAR,126.0,63.0,3.0,6.0,2017.0,0.0,1.0,3.4,3.0,https://www.cian.ru/sale/flat/298496616/
188184400.0,6.0,CAR,180.0,70.0,2.0,15.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/287044518/
58200000.0,4.0,NAR,85.0,40.0,13.0,17.0,2023.0,0.0,1.0,,3.0,https://www.cian.ru/sale/flat/300930910/
27000000.0,10.0,NEAR,78.0,45.0,2.0,35.0,2022.0,0.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/298346378/
290000000.0,5.0,CAR,162.0,71.0,3.0,6.0,2008.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/284017557/
215000000.0,11.0,CAR,144.0,,6.0,8.0,,0.0,1.0,3.2,3.0,https://www.cian.ru/sale/flat/286239370/
200000000.0,10.0,CAR,150.0,,11.0,11.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300592030/
85000000.0,6.0,CAR,90.6,32.0,7.0,79.0,2019.0,0.0,1.0,,3.0,https://www.cian.ru/sale/flat/298476765/
100000000.0,4.0,WAR,130.0,84.0,22.0,55.0,,0.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/295454334/
231222680.0,5.0,CAR,140.0,,2.0,5.0,,0.0,0.0,3.5,3.0,https://www.cian.ru/sale/flat/300883472/
70569150.0,4.0,CAR,78.1,,5.0,6.0,1952.0,0.0,0.0,4.0,3.0,https://www.cian.ru/sale/flat/291597053/
30997904.0,4.0,SEAR,67.7,50.5,14.0,30.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300759046/
233000000.0,6.0,CAR,155.0,,3.0,14.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300825212/
46000000.0,12.0,SWAR,113.4,76.0,6.0,18.0,2005.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/269129840/
39900000.0,11.0,NWAR,87.0,50.0,9.0,36.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300276907/
55500000.0,7.0,SEAR,140.0,85.0,19.0,30.0,2012.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/300490460/
122319860.0,10.0,WAR,109.8,,7.0,15.0,2008.0,0.0,0.0,3.35,3.0,https://www.cian.ru/sale/flat/294566604/
33000000.0,5.0,NWAR,72.2,,4.0,44.0,2023.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/298921999/
38000000.0,5.0,WAR,67.0,29.1,9.0,14.0,2023.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/297078401/
13000000.0,6.0,NEAR,58.7,43.1,5.0,9.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/296210557/
67800000.0,9.0,NEAR,130.0,88.4,3.0,14.0,2002.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/300836809/
29990000.0,8.0,WAR,72.0,50.0,4.0,31.0,2021.0,0.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/298752474/
101000000.0,7.0,CAR,104.55,,11.0,21.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300509442/
40000000.0,15.0,SWAR,106.0,,5.0,15.0,,0.0,0.0,2.8,3.0,https://www.cian.ru/sale/flat/293186402/
242899015.0,6.0,CAR,185.0,,4.0,6.0,2005.0,0.0,0.0,3.4,3.0,https://www.cian.ru/sale/flat/300005884/
150000000.0,10.0,CAR,150.5,85.0,5.0,6.0,1900.0,0.0,0.0,3.4,3.0,https://www.cian.ru/sale/flat/299912758/
197000000.0,9.0,CAR,160.0,,5.0,6.0,,0.0,1.0,,3.0,https://www.cian.ru/sale/flat/299654561/
23748680.0,4.0,SEAR,67.2,50.0,2.0,30.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/299771851/
79000000.0,6.0,CAR,119.0,,14.0,17.0,1998.0,0.0,0.0,3.2,3.0,https://www.cian.ru/sale/flat/300149305/
28300000.0,15.0,WAR,60.0,,22.0,29.0,2022.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/297380955/
94000000.0,10.0,CAR,140.0,,4.0,6.0,1913.0,0.0,0.0,3.6,3.0,https://www.cian.ru/sale/flat/290012384/
121800000.0,11.0,CAR,87.0,,5.0,8.0,2021.0,0.0,1.0,,3.0,https://www.cian.ru/sale/flat/297325999/
69900000.0,6.0,CAR,74.0,29.0,3.0,6.0,1908.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/276058207/
190000000.0,14.0,CAR,170.0,108.5,4.0,6.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300509033/
97000000.0,2.0,CAR,220.0,,45.0,75.0,2010.0,0.0,1.0,3.0,3.0,https://www.cian.ru/sale/flat/294462390/
19200000.0,9.0,WAR,72.1,50.4,4.0,5.0,1954.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/300122099/
84990000.0,15.0,SWAR,122.0,75.0,5.0,20.0,2019.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/300736517/
140000000.0,17.0,WAR,128.0,68.0,25.0,34.0,2024.0,0.0,1.0,,3.0,https://www.cian.ru/sale/flat/299871876/
31400000.0,7.0,WAR,71.3,,29.0,38.0,2021.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/299415131/
32000000.0,6.0,NAR,111.8,,2.0,6.0,1939.0,0.0,0.0,3.2,3.0,https://www.cian.ru/sale/flat/300646119/
115000000.0,7.0,CAR,104.55,,11.0,21.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300509023/
37000000.0,12.0,WAR,80.0,55.0,2.0,23.0,,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/300866682/
250000000.0,6.0,CAR,124.5,75.0,3.0,8.0,2009.0,0.0,0.0,3.2,3.0,https://www.cian.ru/sale/flat/298000257/
75273760.0,7.0,CAR,73.7,,4.0,5.0,1913.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/284310333/
45990000.0,17.0,SWAR,86.0,46.3,8.0,15.0,1957.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/300074477/
348141140.0,6.0,CAR,204.0,,8.0,22.0,2006.0,0.0,0.0,3.3,3.0,https://www.cian.ru/sale/flat/299606430/
230000000.0,16.0,CAR,142.0,,5.0,11.0,2014.0,0.0,0.0,3.2,3.0,https://www.cian.ru/sale/flat/294646337/
32300000.0,4.0,SAR,80.0,54.0,4.0,8.0,1958.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/296395448/
310000000.0,5.0,CAR,124.0,,7.0,9.0,2019.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/289781524/
215000000.0,5.0,CAR,119.0,,2.0,6.0,2008.0,0.0,0.0,3.4,3.0,https://www.cian.ru/sale/flat/298749524/
24900000.0,14.0,NEAR,69.0,47.0,4.0,16.0,2018.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/297493495/
95000000.0,7.0,CAR,92.2,,3.0,21.0,2023.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/300194610/
67980000.0,10.0,NAR,115.0,,5.0,57.0,2006.0,0.0,0.0,3.15,3.0,https://www.cian.ru/sale/flat/293977589/
125000000.0,11.0,CAR,95.5,,5.0,32.0,1952.0,0.0,0.0,3.2,3.0,https://www.cian.ru/sale/flat/285581103/
188800000.0,4.0,WAR,150.0,,47.0,53.0,2012.0,0.0,0.0,5.0,3.0,https://www.cian.ru/sale/flat/299601528/
17500000.0,11.0,WAR,60.0,43.2,6.0,9.0,1971.0,0.0,0.0,2.48,3.0,https://www.cian.ru/sale/flat/291312183/
28000000.0,9.0,NEAR,77.0,46.0,12.0,14.0,2010.0,0.0,0.0,2.65,3.0,https://www.cian.ru/sale/flat/299672279/
99500000.0,7.0,CAR,90.53,,11.0,21.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300509439/
,,,,,,,,,,,3.0,https://www.cian.ru/sale/flat/293621576/
14800000.0,8.0,EAR,57.9,41.3,8.0,9.0,1968.0,0.0,0.0,2.55,3.0,https://www.cian.ru/sale/flat/300824965/
159355000.0,14.0,CAR,138.57,,8.0,15.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300508732/
33000000.0,5.0,NWAR,72.2,47.2,4.0,30.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300748700/
43524000.0,6.0,CAR,80.6,,4.0,4.0,1917.0,0.0,1.0,4.0,3.0,https://www.cian.ru/sale/flat/294599592/
55000000.0,13.0,WAR,158.3,105.8,18.0,28.0,1999.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/299097872/
20300000.0,20.0,SAR,64.7,49.7,14.0,16.0,,0.0,0.0,2.5,3.0,https://www.cian.ru/sale/flat/298879818/
209000000.0,10.0,CAR,135.08,73.0,5.0,12.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300509115/
78900000.0,11.0,,111.0,46.4,11.0,12.0,2013.0,0.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/291962442/
14000000.0,10.0,NWAR,58.2,37.0,7.0,9.0,1968.0,0.0,0.0,2.64,3.0,https://www.cian.ru/sale/flat/298883796/
215000000.0,6.0,CAR,135.0,100.0,4.0,5.0,2023.0,0.0,0.0,3.4,3.0,https://www.cian.ru/sale/flat/293717850/
30990000.0,1.0,WAR,82.5,56.0,15.0,39.0,2022.0,0.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/299857029/
53400000.0,13.0,CAR,73.4,,5.0,7.0,2020.0,0.0,1.0,3.0,3.0,https://www.cian.ru/sale/flat/292723695/
49950000.0,5.0,WAR,236.0,,2.0,25.0,2000.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/298804262/
16300000.0,6.0,NEAR,62.7,44.9,2.0,12.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/297881966/
11995000.0,11.0,EAR,59.0,42.0,1.0,9.0,1971.0,0.0,0.0,2.64,3.0,https://www.cian.ru/sale/flat/300988379/
96914966.0,7.0,CAR,103.5,,3.0,7.0,1947.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/239124088/
34000000.0,11.0,NAR,77.5,37.3,8.0,19.0,,0.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/300247583/
48500000.0,17.0,CAR,90.8,54.1,13.0,23.0,2008.0,0.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/300818689/
133200000.0,5.0,WAR,111.0,,6.0,8.0,2020.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/282550381/
52000000.0,5.0,NWAR,83.5,48.7,25.0,44.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/298973379/
310000000.0,11.0,CAR,207.0,,17.0,18.0,2016.0,0.0,0.0,4.2,3.0,https://www.cian.ru/sale/flat/300522113/
26800000.0,5.0,NWAR,66.3,,6.0,25.0,2023.0,0.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/300738314/
33000000.0,19.0,WAR,94.0,57.0,30.0,30.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300855497/
81980000.0,19.0,WAR,156.0,,7.0,24.0,2014.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/299936366/
59990000.0,10.0,NEAR,167.0,103.7,12.0,59.0,2015.0,0.0,0.0,3.05,3.0,https://www.cian.ru/sale/flat/295915324/
160500000.0,13.0,CAR,107.5,,6.0,13.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300508744/
22450000.0,13.0,SAR,75.0,48.0,7.0,17.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300820910/
73990000.0,7.0,CAR,150.0,96.0,8.0,9.0,2003.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/297693816/
39999999.0,27.0,WAR,68.7,,6.0,13.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300509005/
52000000.0,11.0,NAR,70.6,46.0,9.0,36.0,2021.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300861931/
150000000.0,10.0,CAR,107.0,85.0,6.0,8.0,,0.0,1.0,,3.0,https://www.cian.ru/sale/flat/300875918/
90000000.0,6.0,WAR,111.0,,10.0,12.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300509123/
95000000.0,7.0,CAR,92.12,60.0,3.0,21.0,2023.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/296838583/
,,,,,,,,,,,3.0,https://www.cian.ru/sale/flat/299910519/
18500000.0,13.0,SEAR,80.1,48.7,5.0,12.0,1983.0,0.0,0.0,2.64,3.0,https://www.cian.ru/sale/flat/300733347/
13800000.0,16.0,NAR,62.5,44.7,5.0,12.0,1981.0,0.0,0.0,2.6,3.0,https://www.cian.ru/sale/flat/299459192/
159355500.0,14.0,CAR,138.57,,8.0,15.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300509268/
61000000.0,16.0,NWAR,96.0,33.0,14.0,36.0,2018.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/298973372/
20000000.0,12.0,SEAR,74.7,43.9,3.0,17.0,1990.0,0.0,0.0,2.64,3.0,https://www.cian.ru/sale/flat/300752416/
14500000.0,8.0,SAR,65.0,40.0,13.0,16.0,1983.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/299899341/
14900000.0,3.0,SEAR,74.0,43.0,11.0,19.0,2010.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/299292844/
12999999.0,13.0,NEAR,58.3,41.4,2.0,9.0,1980.0,0.0,0.0,2.64,3.0,https://www.cian.ru/sale/flat/298557542/
130900000.0,8.0,CAR,154.0,110.0,6.0,13.0,2013.0,0.0,1.0,,3.0,https://www.cian.ru/sale/flat/299249188/
68000000.0,10.0,NAR,112.8,60.0,3.0,57.0,2006.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/295072603/
50000000.0,9.0,WAR,86.0,,15.0,23.0,2015.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/299328640/
90000000.0,6.0,CAR,168.0,135.0,5.0,11.0,2001.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/289975609/
57000000.0,19.0,NWAR,99.0,,2.0,19.0,2018.0,0.0,0.0,3.05,3.0,https://www.cian.ru/sale/flat/288895889/
940922000.0,7.0,CAR,303.9,,12.0,12.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/275848068/
31700000.0,12.0,CAR,69.0,37.0,24.0,44.0,2018.0,0.0,1.0,3.0,3.0,https://www.cian.ru/sale/flat/290778903/
67500000.0,1.0,CAR,88.0,48.0,2.0,5.0,1912.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/297681232/
32900000.0,12.0,NWAR,85.5,72.5,10.0,37.0,2018.0,0.0,1.0,3.2,3.0,https://www.cian.ru/sale/flat/298170119/
37990000.0,5.0,WAR,67.0,,9.0,14.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300647527/
329322700.0,10.0,NAR,262.0,148.0,26.0,57.0,2006.0,0.0,0.0,4.0,3.0,https://www.cian.ru/sale/flat/290380851/
37900000.0,13.0,WAR,76.0,,12.0,51.0,2020.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/298534723/
16390000.0,12.0,WAR,63.6,43.9,2.0,9.0,1981.0,0.0,0.0,2.64,3.0,https://www.cian.ru/sale/flat/298413599/
63800000.0,7.0,CAR,92.0,,2.0,8.0,1964.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/299023289/
45000000.0,17.0,CAR,79.0,,15.0,20.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/293456282/
125700000.0,7.0,CAR,116.8,,9.0,21.0,2023.0,0.0,0.0,3.2,3.0,https://www.cian.ru/sale/flat/297039409/
22900000.0,12.0,WAR,75.0,46.0,14.0,16.0,1980.0,0.0,0.0,2.64,3.0,https://www.cian.ru/sale/flat/300348767/
329322700.0,5.0,CAR,204.0,145.0,8.0,22.0,2006.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/269984902/
110000000.0,9.0,CAR,96.0,,12.0,14.0,,0.0,0.0,3.4,3.0,https://www.cian.ru/sale/flat/294111560/
95000000.0,11.0,NWAR,105.0,37.7,25.0,36.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/295521368/
110000000.0,17.0,SWAR,132.5,,14.0,20.0,2012.0,0.0,0.0,3.15,3.0,https://www.cian.ru/sale/flat/280420033/
385000000.0,6.0,CAR,162.9,98.0,4.0,8.0,,0.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/300139607/
45500000.0,9.0,WAR,70.0,,20.0,24.0,2021.0,0.0,0.0,2.95,3.0,https://www.cian.ru/sale/flat/298223333/
57900000.0,14.0,NEAR,100.0,50.0,3.0,15.0,2019.0,0.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/299524863/
103000000.0,3.0,CAR,124.0,,49.0,78.0,2020.0,0.0,1.0,3.9,3.0,https://www.cian.ru/sale/flat/292945223/
233000000.0,6.0,CAR,155.0,,3.0,14.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300912558/
44000000.0,28.0,WAR,70.0,,2.0,14.0,,0.0,0.0,3.6,3.0,https://www.cian.ru/sale/flat/286552260/
85000000.0,7.0,CAR,85.7,,6.0,21.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/294045499/
40000000.0,3.0,WAR,91.7,,23.0,28.0,2020.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/300681399/
110000000.0,9.0,CAR,97.0,67.0,9.0,21.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/299728876/
69990000.0,4.0,CAR,90.3,69.0,7.0,8.0,1929.0,0.0,0.0,4.2,3.0,https://www.cian.ru/sale/flat/296215205/
32000000.0,12.0,SWAR,105.8,,1.0,18.0,2005.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/295066559/
150000000.0,4.0,CAR,133.8,,4.0,8.0,,0.0,0.0,3.3,3.0,https://www.cian.ru/sale/flat/297827504/
40000000.0,15.0,WAR,86.1,58.6,8.0,21.0,2015.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/297256737/
127000000.0,8.0,WAR,101.0,,5.0,9.0,2017.0,0.0,0.0,3.25,3.0,https://www.cian.ru/sale/flat/298212883/
218000000.0,6.0,CAR,163.0,,3.0,7.0,2000.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/298963566/
31000000.0,14.0,SAR,68.0,,3.0,14.0,2018.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/295055352/
18450000.0,,EAR,58.0,30.0,22.0,33.0,2024.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/299860834/
106500000.0,3.0,CAR,146.0,,4.0,9.0,2005.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/293448196/
41000000.0,12.0,WAR,84.5,44.6,48.0,52.0,2021.0,0.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/294618564/
32000000.0,5.0,NWAR,75.6,47.1,17.0,36.0,2021.0,0.0,0.0,3.08,3.0,https://www.cian.ru/sale/flat/297326583/
491725838.0,7.0,CAR,175.0,,9.0,11.0,2014.0,0.0,0.0,3.2,3.0,https://www.cian.ru/sale/flat/298876198/
40877000.0,5.0,CAR,77.3,,8.0,12.0,2018.0,0.0,1.0,,3.0,https://www.cian.ru/sale/flat/297176349/
30900000.0,20.0,NWAR,65.0,28.0,23.0,25.0,2022.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/299649081/
140000000.0,8.0,CAR,99.0,58.0,4.0,21.0,,0.0,0.0,3.2,3.0,https://www.cian.ru/sale/flat/300615233/
42000000.0,1.0,CAR,73.4,58.0,5.0,5.0,1910.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300539828/
54000000.0,,NAR,83.5,,4.0,12.0,2023.0,0.0,0.0,4.1,3.0,https://www.cian.ru/sale/flat/299521451/
185000000.0,2.0,CAR,239.0,176.0,53.0,73.0,,0.0,1.0,,3.0,https://www.cian.ru/sale/flat/293972109/
70000000.0,16.0,CAR,123.0,97.0,9.0,18.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/299609442/
45800000.0,15.0,WAR,78.0,,36.0,52.0,2020.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/298534728/
12900000.0,13.0,SWAR,50.0,30.0,3.0,9.0,1976.0,0.0,0.0,2.64,3.0,https://www.cian.ru/sale/flat/300683250/
65000000.0,12.0,WAR,163.0,,22.0,23.0,1999.0,0.0,0.0,3.0,3.0,https://www.cian.ru/sale/flat/296833235/
42388700.0,5.0,WAR,72.0,50.0,10.0,14.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300388988/
51000000.0,17.0,NWAR,128.0,90.0,25.0,31.0,2019.0,0.0,0.0,3.1,3.0,https://www.cian.ru/sale/flat/299893202/
20800000.0,10.0,SWAR,82.0,,8.0,9.0,1997.0,0.0,0.0,2.64,3.0,https://www.cian.ru/sale/flat/300527453/
145748818.0,15.0,WAR,105.0,84.0,10.0,11.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/299771688/
48800000.0,6.0,CAR,118.0,40.0,7.0,14.0,2022.0,0.0,1.0,3.4,3.0,https://www.cian.ru/sale/flat/299795305/
22900000.0,12.0,WAR,75.0,,14.0,16.0,1960.0,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/300209511/
135000000.0,6.0,CAR,106.3,79.0,8.0,8.0,,0.0,0.0,,3.0,https://www.cian.ru/sale/flat/298011670/
357550360.0,6.0,CAR,173.6,,2.0,5.0,2004.0,0.0,0.0,4.0,3.0,https://www.cian.ru/sale/flat/292771959/
31900000.0,8.0,WAR,78.6,55.6,7.0,29.0,2022.0,0.0,0.0,3.15,3.0,https://www.cian.ru/sale/flat/300777586/
14800000.0,12.0,EAR,65.0,38.9,1.0,9.0,1971.0,0.0,0.0,2.64,3.0,https://www.cian.ru/sale/flat/299860510/
